# Every mutant that survived every project, classified against Hermod 973fed31 —
# the revision the sweep measured. Line numbers move; this file does not.
# file	line	operator	kind	source
DNS/ResourceRecords/ADNSResourceRecord.cs	690	true-to-false	branch	if (Enum.TryParse (Text, true, out Type) &&
DNS/ResourceRecords/ADNSResourceRecord.cs	703	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	731	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	758	logical-or-to-and	branch	if (!UInt64.TryParse(Text[start..index], NumberStyles.Integer, CultureInfo.InvariantCulture, out var value) ||
DNS/ResourceRecords/ADNSResourceRecord.cs	759	greater-to-ge	boundary	value > UInt32.MaxValue)
DNS/ResourceRecords/ADNSResourceRecord.cs	761	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	778	greater-to-ge	boundary	if (total > UInt32.MaxValue)
DNS/ResourceRecords/ADNSResourceRecord.cs	779	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	827	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	832	logical-or-to-and	branch	if (unixTime < 0 || unixTime > UInt32.MaxValue)
DNS/ResourceRecords/ADNSResourceRecord.cs	832	less-to-less-or-equal	boundary	if (unixTime < 0 || unixTime > UInt32.MaxValue)
DNS/ResourceRecords/ADNSResourceRecord.cs	832	greater-to-ge	boundary	if (unixTime < 0 || unixTime > UInt32.MaxValue)
DNS/ResourceRecords/ADNSResourceRecord.cs	833	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	858	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	862	true-to-false	branch	return true;
DNS/ResourceRecords/ADNSResourceRecord.cs	874	logical-and-to-or	branch	if (Enum.TryParse<DNSResourceRecordTypes>(Text, true, out var resourceRecordType) &&
DNS/ResourceRecords/ADNSResourceRecord.cs	874	true-to-false	branch	if (Enum.TryParse<DNSResourceRecordTypes>(Text, true, out var resourceRecordType) &&
DNS/ResourceRecords/ADNSResourceRecord.cs	940	true-to-false	noise-attribute	[NotNullWhen(true)]  out IDNSResourceRecord?  ResourceRecord,
DNS/ResourceRecords/ADNSResourceRecord.cs	941	false-to-true	noise-attribute	[NotNullWhen(false)] out String?              ErrorResponse,
DNS/ResourceRecords/ADNSResourceRecord.cs	953	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	959	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	1010	false-to-true	branch	var typeFound            = false;
DNS/ResourceRecords/ADNSResourceRecord.cs	1013	less-to-less-or-equal	boundary	while (index < tokens.Count)
DNS/ResourceRecords/ADNSResourceRecord.cs	1045	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	1052	ge-to-greater	boundary	if (index >= tokens.Count &&
DNS/ResourceRecords/ADNSResourceRecord.cs	1056	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	1075	logical-and-to-or	branch	ErrorResponse = domainName is null &&
DNS/ResourceRecords/ADNSResourceRecord.cs	1089	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	1162	le-to-less	boundary	while (offset + 2 <= TypeBitMaps.Length)
DNS/ResourceRecords/ADNSResourceRecord.cs	1171	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	1179	ge-to-greater	boundary	if (octetIndex >= bitmapLength)
DNS/ResourceRecords/ADNSResourceRecord.cs	1180	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	1191	false-to-true	rejection	return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	1206	less-to-less-or-equal	boundary	while (offset < TypeBitMaps.Length)
DNS/ResourceRecords/ADNSResourceRecord.cs	1209	greater-to-ge	boundary	if (offset + 2 > TypeBitMaps.Length)
DNS/ResourceRecords/ADNSResourceRecord.cs	1222	less-to-less-or-equal	boundary	for (var bit = 0; bit < 8; bit++)
DNS/ResourceRecords/ADNSResourceRecord.cs	1302	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/ADNSResourceRecord.cs	1307	true-to-false	noise-region	#region Serialize(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/ADNSResourceRecord.cs	1316	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/ADNSResourceRecord.cs	1376	false-to-true	branch	ResourceRecord.Serialize(original, UseCompression: false, CompressionOffsets: []);
DNS/ResourceRecords/ADNSResourceRecord.cs	1387	false-to-true	branch	NewOwner.Serialize(rewritten, 0, UseCompression: false, Offsets: []);
DNS/ResourceRecords/AFSDB.cs	190	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/AFSDB.cs	199	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/AFSDB.cs	218	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/APL.cs	114	greater-to-ge	boundary	while (length > 0 && FullAddress[length - 1] == 0)
DNS/ResourceRecords/APL.cs	144	ge-to-greater	boundary	if (AFDPart.Length >= width)
DNS/ResourceRecords/APL.cs	178	false-to-true	rejection	return false;
DNS/ResourceRecords/APL.cs	181	false-to-true	rejection	return false;
DNS/ResourceRecords/APL.cs	188	less-to-less-or-equal	boundary	if (slash < 0)
DNS/ResourceRecords/APL.cs	189	false-to-true	rejection	return false;
DNS/ResourceRecords/APL.cs	192	false-to-true	rejection	return false;
DNS/ResourceRecords/APL.cs	202	greater-to-ge	boundary	if (prefix > 32)
DNS/ResourceRecords/APL.cs	203	false-to-true	rejection	return false;
DNS/ResourceRecords/APL.cs	206	false-to-true	rejection	return false;
DNS/ResourceRecords/APL.cs	216	greater-to-ge	boundary	if (prefix > 128)
DNS/ResourceRecords/APL.cs	217	false-to-true	rejection	return false;
DNS/ResourceRecords/APL.cs	220	false-to-true	rejection	return false;
DNS/ResourceRecords/APL.cs	231	false-to-true	rejection	return false;
DNS/ResourceRecords/APL.cs	317	le-to-less	boundary	while (offset + 4 <= rdata.Length)
DNS/ResourceRecords/APL.cs	401	logical-or-to-and	branch	if (!APLItem.TryParse(word, out var item) || item is null)
DNS/ResourceRecords/APL.cs	474	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/APL.cs	483	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/CAA.cs	208	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/CAA.cs	217	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/CDNSKEY.cs	275	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/CDNSKEY.cs	284	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/CDS.cs	293	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/CDS.cs	302	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/CERT.cs	215	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/CERT.cs	224	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/CNAME.cs	175	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/CNAME.cs	184	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/CNAME.cs	199	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/CSYNC.cs	182	less-to-less-or-equal	rejection	if (parts.Length < 2) return null;
DNS/ResourceRecords/CSYNC.cs	201	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/CSYNC.cs	210	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/DHCID.cs	157	ge-to-greater	boundary	if (Data.Length >= HeaderLength)
DNS/ResourceRecords/DHCID.cs	191	ge-to-greater	boundary	if (Data.Length >= HeaderLength)
DNS/ResourceRecords/DHCID.cs	279	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/DHCID.cs	288	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/DNAME.cs	241	true-to-false	noise-attribute	[NotNullWhen(true)] out DNSServiceName?  Rewritten)
DNS/ResourceRecords/DNAME.cs	348	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/DNAME.cs	357	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/DNAME.cs	372	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/DNSKEY.cs	212	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/DNSKEY.cs	221	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/DS.cs	212	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/DS.cs	221	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/EUI48.cs	172	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/EUI48.cs	181	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/EUI64.cs	172	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/EUI64.cs	181	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/HINFO.cs	193	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/HINFO.cs	202	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/HTTPS.cs	196	greater-to-ge	boundary	if (param.Value.Length > 0)
DNS/ResourceRecords/HTTPS.cs	237	logical-and-to-or	branch	if (b >= 32 && b <= 126 && b != (Byte)'\\' && b != (Byte)'"')
DNS/ResourceRecords/HTTPS.cs	237	le-to-less	boundary	if (b >= 32 && b <= 126 && b != (Byte)'\\' && b != (Byte)'"')
DNS/ResourceRecords/HTTPS.cs	237	ge-to-greater	boundary	if (b >= 32 && b <= 126 && b != (Byte)'\\' && b != (Byte)'"')
DNS/ResourceRecords/HTTPS.cs	274	less-to-less-or-equal	rejection	if (parts.Length < 2) return null;
DNS/ResourceRecords/HTTPS.cs	277	equality-to-inequality	branch	var targetStr  = parts[1].TrimEnd('.').Length == 0 ? "." : parts[1];
DNS/ResourceRecords/HTTPS.cs	282	greater-to-ge	boundary	if (parts.Length > 2)
DNS/ResourceRecords/HTTPS.cs	288	ge-to-greater	boundary	var keyName = eqIdx >= 0 ? token[..eqIdx] : token;
DNS/ResourceRecords/HTTPS.cs	289	ge-to-greater	boundary	var value   = eqIdx >= 0 ? token[(eqIdx + 1)..].Trim('"') : "";
DNS/ResourceRecords/HTTPS.cs	335	false-to-true	branch	var inQuote = false;
DNS/ResourceRecords/HTTPS.cs	340	logical-and-to-or	branch	if (Input[i] == '"' && (i == 0 || Input[i - 1] != '\\'))
DNS/ResourceRecords/HTTPS.cs	340	logical-or-to-and	branch	if (Input[i] == '"' && (i == 0 || Input[i - 1] != '\\'))
DNS/ResourceRecords/HTTPS.cs	340	equality-to-inequality	branch	if (Input[i] == '"' && (i == 0 || Input[i - 1] != '\\'))
DNS/ResourceRecords/HTTPS.cs	340	inequality-to-equality	branch	if (Input[i] == '"' && (i == 0 || Input[i - 1] != '\\'))
DNS/ResourceRecords/HTTPS.cs	343	logical-and-to-or	branch	else if (Input[i] == ' ' && !inQuote)
DNS/ResourceRecords/HTTPS.cs	343	equality-to-inequality	branch	else if (Input[i] == ' ' && !inQuote)
DNS/ResourceRecords/HTTPS.cs	345	greater-to-ge	boundary	if (i > start)
DNS/ResourceRecords/HTTPS.cs	352	less-to-less-or-equal	boundary	if (start < Input.Length)
DNS/ResourceRecords/HTTPS.cs	368	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/HTTPS.cs	377	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/HTTPS.cs	402	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/HTTPS.cs	424	greater-to-ge	boundary	=> $"Priority={Priority}, Target={TargetName}, SvcParams={string.Join(", ", SVCParameters.Select(p => $"{GetKeyName(p.Key)}={(p.Value.Length > 0 ? EscapeValue(p.Value) : "")}"))}, {base.ToString()}";
DNS/ResourceRecords/IDNSResourceRecord.cs	33	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/IPSECKEY.cs	166	logical-and-to-or	branch	=> GatewayType == IPv4Gateway && Gateway.Length == 4
DNS/ResourceRecords/IPSECKEY.cs	175	logical-and-to-or	branch	=> GatewayType == IPv6Gateway && Gateway.Length == 16
DNS/ResourceRecords/IPSECKEY.cs	187	logical-or-to-and	branch	if (GatewayType != NameGateway || Gateway.Length == 0)
DNS/ResourceRecords/IPSECKEY.cs	230	greater-to-ge	boundary	this.Precedence   = rdata.Length > 0 ? rdata[0] : (Byte) 0;
DNS/ResourceRecords/IPSECKEY.cs	231	greater-to-ge	boundary	this.GatewayType  = rdata.Length > 1 ? rdata[1] : (Byte) 0;
DNS/ResourceRecords/IPSECKEY.cs	232	greater-to-ge	boundary	this.Algorithm    = rdata.Length > 2 ? rdata[2] : (Byte) 0;
DNS/ResourceRecords/IPSECKEY.cs	314	less-to-less-or-equal	boundary	while (index < RData.Length)
DNS/ResourceRecords/IPSECKEY.cs	419	false-to-true	branch	gatewayName.Serialize(stream, 0, false, null);
DNS/ResourceRecords/IPSECKEY.cs	432	greater-to-ge	boundary	if (parts.Length > 4)
DNS/ResourceRecords/IPSECKEY.cs	494	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/IPSECKEY.cs	503	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/KEY.cs	324	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/KEY.cs	333	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/LOC.cs	256	logical-or-to-and	branch	out var metres) ||
DNS/ResourceRecords/LOC.cs	257	less-to-less-or-equal	boundary	metres < 0)
DNS/ResourceRecords/LOC.cs	331	ge-to-greater	boundary	if (Centimetres >= MaxExpressibleCentimetres)
DNS/ResourceRecords/LOC.cs	337	greater-to-ge	boundary	while (value > 9)
DNS/ResourceRecords/LOC.cs	451	less-to-less-or-equal	rejection	if (parts.Length < 4) return null;
DNS/ResourceRecords/LOC.cs	461	less-to-less-or-equal	boundary	if (idx < parts.Length && Int32.TryParse(parts[idx], out var latDeg))
DNS/ResourceRecords/LOC.cs	465	less-to-less-or-equal	boundary	if (idx < parts.Length && Int32.TryParse(parts[idx], out latMin)) idx++;
DNS/ResourceRecords/LOC.cs	466	less-to-less-or-equal	boundary	if (idx < parts.Length && Double.TryParse(parts[idx], System.Globalization.NumberStyles.Float, System.Globalization.CultureInfo.InvariantCulture, out latSec)) idx++;
DNS/ResourceRecords/LOC.cs	468	less-to-less-or-equal	boundary	if (idx < parts.Length)
DNS/ResourceRecords/LOC.cs	470	logical-or-to-and	branch	if (parts[idx] == "S" || parts[idx] == "s") latMs = -latMs;
DNS/ResourceRecords/LOC.cs	471	logical-or-to-and	branch	if (parts[idx] == "N" || parts[idx] == "n" || parts[idx] == "S" || parts[idx] == "s") idx++;
DNS/ResourceRecords/LOC.cs	471	equality-to-inequality	branch	if (parts[idx] == "N" || parts[idx] == "n" || parts[idx] == "S" || parts[idx] == "s") idx++;
DNS/ResourceRecords/LOC.cs	477	less-to-less-or-equal	boundary	if (idx < parts.Length && Int32.TryParse(parts[idx], out var lonDeg))
DNS/ResourceRecords/LOC.cs	481	less-to-less-or-equal	boundary	if (idx < parts.Length && Int32.TryParse(parts[idx], out lonMin)) idx++;
DNS/ResourceRecords/LOC.cs	482	less-to-less-or-equal	boundary	if (idx < parts.Length && Double.TryParse(parts[idx], System.Globalization.NumberStyles.Float, System.Globalization.CultureInfo.InvariantCulture, out lonSec)) idx++;
DNS/ResourceRecords/LOC.cs	484	less-to-less-or-equal	boundary	if (idx < parts.Length)
DNS/ResourceRecords/LOC.cs	486	equality-to-inequality	branch	if (parts[idx] == "W" || parts[idx] == "w") lonMs = -lonMs;
DNS/ResourceRecords/LOC.cs	487	logical-or-to-and	branch	if (parts[idx] == "E" || parts[idx] == "e" || parts[idx] == "W" || parts[idx] == "w") idx++;
DNS/ResourceRecords/LOC.cs	487	equality-to-inequality	branch	if (parts[idx] == "E" || parts[idx] == "e" || parts[idx] == "W" || parts[idx] == "w") idx++;
DNS/ResourceRecords/LOC.cs	493	less-to-less-or-equal	boundary	if (idx < parts.Length)
DNS/ResourceRecords/LOC.cs	549	ge-to-greater	boundary	var latNorth         = latMilliseconds >= 0;
DNS/ResourceRecords/LOC.cs	558	ge-to-greater	boundary	var lonEast          = lonMilliseconds >= 0;
DNS/ResourceRecords/LOC.cs	613	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/LOC.cs	622	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/MX.cs	189	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/MX.cs	198	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/MX.cs	215	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/NAPTR.cs	227	equality-to-inequality	branch	var replacement = parts[5].TrimEnd('.').Length == 0 ? "." : parts[5];
DNS/ResourceRecords/NAPTR.cs	246	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/NAPTR.cs	255	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/NAPTR.cs	276	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/NS.cs	173	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/NS.cs	182	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/NS.cs	197	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/NSEC.cs	175	less-to-less-or-equal	rejection	if (parts.Length < 1) return null;
DNS/ResourceRecords/NSEC.cs	192	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/NSEC.cs	201	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/NSEC.cs	219	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/NSEC3.cs	364	ge-to-greater	boundary	while (bitsInBuf >= 5)
DNS/ResourceRecords/NSEC3.cs	439	greater-to-ge	boundary	var saltHex     = Salt.Length > 0 ? Convert.ToHexString(Salt).ToLowerInvariant() : "-";
DNS/ResourceRecords/NSEC3.cs	446	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/NSEC3.cs	455	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/NSEC3PARAM.cs	211	greater-to-ge	boundary	var saltHex = Salt.Length > 0 ? Convert.ToHexString(Salt).ToLowerInvariant() : "-";
DNS/ResourceRecords/NSEC3PARAM.cs	217	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/NSEC3PARAM.cs	226	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/OPENPGPKEY.cs	170	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/OPENPGPKEY.cs	179	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/PTR.cs	199	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/PTR.cs	208	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/PTR.cs	223	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/RP.cs	193	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/RP.cs	202	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/RP.cs	222	false-to-true	branch	false,   // RFC 3597 §4: the same holds for the TXT domain name.
DNS/ResourceRecords/RP.cs	227	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/RRSIG.cs	291	logical-and-to-or	branch	if (Enum.TryParse(Text, true, out TypeCovered) &&
DNS/ResourceRecords/RRSIG.cs	291	true-to-false	branch	if (Enum.TryParse(Text, true, out TypeCovered) &&
DNS/ResourceRecords/RRSIG.cs	301	true-to-false	branch	return true;
DNS/ResourceRecords/RRSIG.cs	307	true-to-false	branch	return true;
DNS/ResourceRecords/RRSIG.cs	310	false-to-true	rejection	return false;
DNS/ResourceRecords/RRSIG.cs	328	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/RRSIG.cs	337	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/RRSIG.cs	364	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/SIG.cs	265	true-to-false	branch	if (!Enum.TryParse<DNSResourceRecordTypes>(parts[0], true, out var typeCovered) &&
DNS/ResourceRecords/SIG.cs	266	logical-or-to-and	branch	!(parts[0] == "0" || parts[0].Equals("TYPE0", StringComparison.OrdinalIgnoreCase)))
DNS/ResourceRecords/SIG.cs	266	equality-to-inequality	branch	!(parts[0] == "0" || parts[0].Equals("TYPE0", StringComparison.OrdinalIgnoreCase)))
DNS/ResourceRecords/SIG.cs	325	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/SIG.cs	340	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/SIG.cs	361	greater-to-ge	boundary	if (rdataBytes.Length > UInt16.MaxValue)
DNS/ResourceRecords/SMIMEA.cs	213	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/SMIMEA.cs	222	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/SOA.cs	277	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/SOA.cs	286	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/SOA.cs	316	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/SPF.cs	181	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/SPF.cs	190	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/SPF.cs	197	greater-to-ge	boundary	if (dataLen > UInt16.MaxValue)
DNS/ResourceRecords/SRV.cs	244	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/SRV.cs	253	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/SRV.cs	272	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/SSHFP.cs	169	logical-and-to-or	branch	if (FingerprintType == SSHFP_FingerprintType.SHA1   && Fingerprint.Length != 20)
DNS/ResourceRecords/SSHFP.cs	169	equality-to-inequality	branch	if (FingerprintType == SSHFP_FingerprintType.SHA1   && Fingerprint.Length != 20)
DNS/ResourceRecords/SSHFP.cs	169	inequality-to-equality	branch	if (FingerprintType == SSHFP_FingerprintType.SHA1   && Fingerprint.Length != 20)
